"Date","Price","Open","High","Low","Vol.","Change %"
"10/31/2021","101.68","102.13","102.95","99.87","11.55M","-0.32%"
"10/24/2021","102.01","103.69","104.14","101.60","9.77M","-1.71%"
"10/17/2021","103.78","99.85","104.94","99.15","10.20M","3.42%"
"10/10/2021","100.35","100.18","101.99","99.05","11.52M","-0.18%"
"10/03/2021","100.53","98.66","102.56","98.51","14.62M","2.10%"
"09/26/2021","98.46","98.45","99.56","96.58","16.76M","0.00%"
"09/19/2021","98.46","99.29","100.47","97.89","16.35M","-1.21%"
"09/12/2021","99.67","103.98","104.22","99.57","18.94M","-3.42%"
"09/05/2021","103.20","105.52","105.65","102.71","12.80M","-2.35%"
"08/29/2021","105.68","104.50","106.95","104.33","13.35M","0.96%"
"08/22/2021","104.67","107.06","107.47","104.39","13.02M","-2.37%"
"08/15/2021","107.21","106.33","108.38","105.64","13.31M","1.14%"
"08/08/2021","106.00","106.70","107.81","105.47","11.21M","-0.90%"
"08/01/2021","106.96","105.39","108.06","105.15","13.51M","1.76%"
"07/25/2021","105.11","104.60","106.71","103.95","11.40M","0.61%"
"07/18/2021","104.47","104.41","105.46","102.74","14.88M","-0.28%"
"07/11/2021","104.76","100.22","105.38","99.86","13.60M","4.07%"
"07/04/2021","100.66","99.59","101.04","98.40","10.36M","1.16%"
"06/27/2021","99.51","100.00","100.73","97.68","12.54M","-0.21%"
"06/20/2021","99.72","100.09","101.56","98.70","15.81M","0.11%"
"06/13/2021","99.61","101.93","103.90","99.51","17.80M","-2.28%"
"06/06/2021","101.93","101.55","102.21","100.43","11.76M","0.44%"
"05/30/2021","101.48","100.54","102.09","99.58","10.88M","1.26%"
"05/23/2021","100.22","103.09","103.51","99.90","14.87M","-2.57%"
"05/16/2021","102.86","103.17","108.00","100.12","22.06M","-0.19%"
"05/09/2021","103.06","101.28","108.00","100.25","22.87M","2.18%"
"05/02/2021","100.86","100.82","101.90","98.65","16.85M","0.17%"
"04/25/2021","100.69","99.94","100.71","98.07","13.45M","0.84%"
"04/18/2021","99.85","100.68","101.83","99.44","17.12M","-0.81%"
"04/11/2021","100.67","97.14","101.13","96.81","18.14M","3.21%"
"04/04/2021","97.54","96.35","98.74","96.07","15.97M","1.31%"
"03/28/2021","96.28","95.79","97.92","95.32","14.57M","0.47%"
"03/21/2021","95.83","92.72","95.95","92.10","19.64M","3.35%"
"03/14/2021","92.72","91.88","93.38","91.29","26.29M","1.44%"
"03/07/2021","91.40","89.00","92.30","88.56","18.22M","3.24%"
"02/28/2021","88.53","86.00","89.00","85.80","15.97M","3.43%"
"02/21/2021","85.59","88.14","90.04","85.56","15.81M","-3.21%"
"02/14/2021","88.43","89.64","90.47","87.89","13.92M","-1.55%"
"02/07/2021","89.82","94.61","94.68","89.15","12.75M","-5.19%"
"01/31/2021","94.74","94.05","95.45","92.52","12.23M","0.79%"
"01/24/2021","94.00","90.01","94.58","89.79","15.70M","4.11%"
"01/17/2021","90.29","92.59","92.95","89.46","8.99M","-1.98%"
"01/10/2021","92.11","89.64","92.38","87.62","14.66M","2.29%"
"01/03/2021","90.05","91.78","92.13","89.04","13.80M","-1.65%"
"12/27/2020","91.56","90.16","91.64","89.68","7.00M","2.11%"
"12/20/2020","89.67","89.81","90.75","88.18","10.20M","-0.72%"
"12/13/2020","90.32","92.38","94.08","90.24","23.45M","-1.33%"
"12/06/2020","91.54","90.70","92.31","90.29","14.29M","0.43%"
"11/29/2020","91.15","94.13","94.64","90.14","15.59M","-3.65%"
"11/22/2020","94.60","92.52","96.33","92.01","11.40M","2.18%"
"11/15/2020","92.58","96.05","96.05","90.01","16.55M","-2.53%"
"11/08/2020","94.98","96.81","98.88","93.60","15.01M","1.65%"
"11/01/2020","93.44","92.93","96.96","92.25","14.24M","1.44%"
"10/25/2020","92.11","91.94","93.94","89.61","15.38M","-0.72%"
"10/18/2020","92.78","92.12","94.37","90.97","15.46M","0.44%"
"10/11/2020","92.37","93.19","93.85","90.75","13.08M","-1.00%"
"10/04/2020","93.30","90.98","93.92","89.90","15.45M","1.88%"
"09/27/2020","91.58","82.97","92.15","82.04","35.58M","11.05%"
"09/20/2020","82.47","82.05","84.01","80.41","14.47M","-0.58%"
"09/13/2020","82.95","83.58","85.87","82.90","17.32M","-0.10%"
"09/06/2020","83.03","81.06","83.89","79.38","14.45M","2.54%"
"08/30/2020","80.97","79.70","82.70","78.97","16.35M","1.58%"
"08/23/2020","79.71","81.38","81.65","78.95","14.94M","-1.59%"
"08/16/2020","81.00","82.29","83.11","80.28","15.71M","-1.40%"
"08/09/2020","82.15","87.19","87.21","81.93","17.50M","-5.15%"
"08/02/2020","86.61","84.67","86.69","82.67","16.06M","2.21%"
"07/26/2020","84.74","82.50","85.05","81.09","17.67M","2.36%"
"07/19/2020","82.79","82.05","84.90","80.95","16.25M","0.47%"
"07/12/2020","82.40","81.15","82.64","80.32","18.40M","1.33%"
"07/05/2020","81.32","80.50","81.95","79.11","19.56M","-0.64%"
"06/28/2020","81.84","79.57","82.92","78.52","13.50M","3.69%"
"06/21/2020","78.93","82.32","83.55","77.58","20.63M","-3.87%"
"06/14/2020","82.11","85.04","89.48","82.11","24.10M","-5.34%"
"06/07/2020","86.74","89.46","92.20","85.73","17.43M","-3.07%"
"05/31/2020","89.49","85.84","91.56","85.23","15.33M","4.51%"
"05/24/2020","85.63","84.46","86.37","82.69","15.49M","2.88%"
"05/17/2020","83.23","82.69","85.44","81.89","18.35M","2.51%"
"05/10/2020","81.19","81.45","83.66","79.72","20.35M","-0.72%"
