"Date","Price","Open","High","Low","Vol.","Change %"
"10/02/2022","160.03","148.97","163.93","148.30","49.22M","11.39%"
"09/25/2022","143.67","143.57","146.44","140.46","45.45M","-0.76%"
"09/18/2022","144.77","152.93","158.78","143.66","43.55M","-7.47%"
"09/11/2022","156.45","162.81","164.53","155.61","83.80M","-2.20%"
"09/04/2022","159.97","159.89","160.65","152.62","35.49M","1.34%"
"08/28/2022","157.85","163.89","166.83","153.23","46.63M","-3.40%"
"08/21/2022","163.41","156.69","166.13","154.42","44.79M","3.63%"
"08/14/2022","157.69","155.18","159.74","153.44","36.25M","-1.35%"
"08/07/2022","159.85","153.59","161.16","152.93","33.09M","4.04%"
"07/31/2022","153.64","161.18","161.86","149.02","40.51M","-6.19%"
"07/24/2022","163.78","145.70","164.66","144.18","42.26M","13.59%"
"07/17/2022","144.19","140.56","147.26","139.08","37.57M","4.75%"
"07/10/2022","137.65","141.91","142.85","132.54","42.33M","-3.59%"
"07/03/2022","142.77","143.65","145.45","136.80","44.60M","-2.55%"
"06/26/2022","146.51","145.86","152.18","142.47","45.88M","1.20%"
"06/19/2022","144.77","152.05","156.02","140.15","54.34M","-2.43%"
"06/12/2022","148.38","171.61","172.29","145.79","90.15M","-15.40%"
"06/05/2022","175.40","177.90","182.40","173.65","44.42M","-1.24%"
"05/29/2022","177.60","179.96","180.96","173.47","45.25M","-0.38%"
"05/22/2022","178.28","169.43","178.35","169.11","51.90M","6.23%"
"05/15/2022","167.82","169.00","175.65","162.83","59.81M","-0.03%"
"05/08/2022","167.87","167.75","168.79","157.87","53.02M","-1.65%"
"05/01/2022","170.69","156.31","170.97","155.15","49.80M","8.95%"
"04/24/2022","156.67","155.73","163.00","151.36","59.74M","-2.66%"
"04/17/2022","160.95","173.00","174.54","160.86","48.86M","-6.20%"
"04/10/2022","171.59","168.57","172.94","164.91","36.49M","0.98%"
"04/03/2022","169.93","165.00","171.10","163.00","46.35M","3.48%"
"03/27/2022","164.22","165.90","166.63","160.50","54.19M","-3.01%"
"03/20/2022","169.31","163.02","169.69","162.58","54.28M","4.69%"
"03/13/2022","161.73","166.21","168.35","155.26","114.96M","-5.37%"
"03/06/2022","170.90","159.90","174.76","155.72","198.82M","7.72%"
"02/27/2022","158.65","139.27","159.95","138.65","138.43M","13.01%"
"02/20/2022","140.38","137.00","140.50","130.52","85.70M","5.22%"
"02/13/2022","133.42","137.94","138.05","132.05","59.81M","-3.88%"
"02/06/2022","138.81","135.34","139.44","134.83","63.42M","2.16%"
"01/30/2022","135.88","130.19","137.00","129.33","65.96M","4.03%"
