"Date","Price","Open","High","Low","Vol.","Change %"
"04/18/2021","165.52","162.50","167.79","160.84","42.00M","2.02%"
"04/11/2021","162.24","161.09","162.51","156.53","47.74M","0.61%"
"04/04/2021","161.25","163.64","164.75","159.78","30.53M","-0.97%"
"03/28/2021","162.83","163.83","167.03","162.26","31.28M","-1.27%"
"03/21/2021","164.93","158.31","165.10","158.00","34.98M","3.06%"
"03/14/2021","160.04","159.75","161.73","158.50","37.59M","0.28%"
"03/07/2021","159.60","157.00","160.75","155.98","32.42M","2.24%"
"02/28/2021","156.10","161.45","161.53","151.47","46.03M","-1.49%"
"02/21/2021","158.46","161.87","164.39","157.97","47.91M","-2.77%"
"02/14/2021","162.98","166.58","167.05","162.91","25.72M","-2.16%"
"02/07/2021","166.58","165.03","167.94","163.88","26.79M","1.30%"
"01/31/2021","164.45","165.31","165.44","159.57","47.27M","0.81%"
"01/24/2021","163.13","165.01","173.65","160.55","69.79M","-0.26%"
"01/17/2021","163.55","162.00","165.15","160.06","30.86M","2.03%"
"01/10/2021","160.30","160.56","161.95","156.75","38.28M","0.16%"
"01/03/2021","160.04","157.24","161.10","154.13","45.57M","1.69%"
"12/27/2020","157.38","153.32","157.66","152.30","19.58M","3.22%"
"12/20/2020","152.47","152.01","153.90","150.05","19.32M","-1.32%"
"12/13/2020","154.51","153.25","155.10","148.99","51.71M","1.02%"
"12/06/2020","152.95","149.35","153.50","148.51","36.78M","1.78%"
"11/29/2020","150.27","144.23","150.31","143.06","47.21M","4.35%"
"11/22/2020","144.00","146.01","146.01","142.86","29.01M","-1.61%"
"11/15/2020","146.36","150.92","151.30","145.59","34.57M","-2.36%"
"11/08/2020","149.90","148.43","150.41","144.92","36.73M","5.38%"
"11/01/2020","142.25","138.98","143.19","137.49","37.67M","3.75%"
"10/25/2020","137.11","144.43","144.77","133.65","34.82M","-5.60%"
"10/18/2020","145.24","148.53","148.90","143.84","27.23M","-1.93%"
"10/11/2020","148.10","151.60","153.14","146.33","38.12M","-1.90%"
"10/04/2020","150.97","147.00","151.48","145.81","25.18M","3.23%"
"09/27/2020","146.24","146.73","149.73","145.83","33.05M","0.40%"
"09/20/2020","145.66","147.58","147.93","142.96","32.80M","-2.36%"
"09/13/2020","149.18","148.12","150.59","146.05","29.99M","0.95%"
"09/06/2020","147.78","150.25","151.10","146.52","25.84M","-0.55%"
"08/30/2020","148.59","153.00","155.47","147.13","35.43M","-3.29%"
"08/23/2020","153.64","152.74","153.70","150.35","28.23M","0.58%"
"08/16/2020","152.76","148.32","153.65","148.23","28.04M","3.05%"
"08/09/2020","148.24","148.86","150.24","146.37","25.14M","-0.24%"
"08/02/2020","148.60","146.39","149.31","145.82","22.21M","1.95%"
"07/26/2020","145.76","147.37","148.92","143.96","29.19M","-1.59%"
"07/19/2020","148.12","150.23","151.67","147.03","29.65M","-0.82%"
"07/12/2020","149.35","143.61","150.58","143.28","39.66M","4.90%"
"07/05/2020","142.37","142.17","144.43","140.58","28.06M","0.99%"
"06/28/2020","140.97","138.74","141.84","137.84","24.38M","2.29%"
"06/21/2020","137.81","143.47","144.08","137.02","39.69M","-4.19%"
"06/14/2020","143.83","141.00","145.88","139.39","38.33M","1.18%"
"06/07/2020","142.15","145.88","150.03","140.28","46.54M","-3.50%"
"05/31/2020","147.30","147.29","149.64","145.58","36.46M","-0.97%"
"05/24/2020","148.75","146.19","149.35","143.01","29.72M","3.03%"
"05/17/2020","144.37","152.49","153.62","144.06","31.84M","-4.03%"
"05/10/2020","150.44","148.45","150.48","144.26","37.11M","1.17%"
"05/03/2020","148.70","148.77","150.78","147.09","30.24M","0.28%"
"04/26/2020","148.29","154.81","156.05","146.79","48.91M","-4.24%"
"04/19/2020","154.86","150.93","157.00","148.57","53.01M","1.87%"
"04/12/2020","152.02","140.00","152.30","137.84","57.06M","7.64%"
"04/05/2020","141.23","137.01","145.42","135.54","48.45M","5.26%"
"03/29/2020","134.17","128.46","135.71","125.50","71.77M","8.94%"
"03/22/2020","123.16","117.00","127.62","109.16","79.61M","2.73%"
"03/15/2020","119.89","123.57","136.77","118.13","93.58M","-10.72%"
"03/08/2020","134.29","136.33","141.95","124.50","85.94M","-5.45%"
"03/01/2020","142.03","134.78","143.64","133.10","59.31M","5.61%"
"02/23/2020","134.48","146.50","149.00","130.82","63.61M","-10.30%"
"02/16/2020","149.93","150.47","150.74","147.40","28.59M","-0.13%"
"02/09/2020","150.13","151.68","152.38","149.15","24.92M","-1.16%"
"02/02/2020","151.89","149.42","154.50","149.24","30.19M","2.03%"
"01/26/2020","148.87","147.52","151.19","147.00","36.34M","0.37%"
"01/19/2020","148.32","148.58","150.17","146.00","37.57M","-0.57%"
"01/12/2020","149.17","145.48","149.41","144.72","32.15M","2.83%"
"01/05/2020","145.06","144.00","146.18","141.38","32.88M","0.54%"
"12/29/2019","144.28","145.78","146.20","143.00","18.75M","-1.01%"
"12/22/2019","145.75","145.74","146.76","145.16","17.25M","-0.21%"
"12/15/2019","146.06","141.73","147.84","141.49","48.33M","3.31%"
"12/08/2019","141.38","140.39","142.06","139.91","25.47M","0.71%"
"12/01/2019","140.38","137.72","141.58","136.16","30.51M","2.10%"
"11/24/2019","137.49","137.06","138.27","135.15","25.55M","-0.42%"
"11/17/2019","138.07","134.22","138.63","132.66","37.75M","2.32%"
"11/10/2019","134.94","132.27","134.97","130.14","30.24M","1.46%"
"11/03/2019","133.00","131.80","133.04","129.68","28.73M","1.37%"
"10/27/2019","131.20","128.62","133.53","128.51","35.24M","2.22%"
"10/20/2019","128.35","128.67","130.58","126.10","47.55M","0.51%"
"10/13/2019","127.70","131.36","137.49","127.70","62.86M","-2.76%"
"10/06/2019","131.33","133.09","133.82","128.52","33.67M","-1.74%"
"09/29/2019","133.66","129.07","134.70","129.00","41.27M","3.93%"
"09/22/2019","128.60","131.02","132.78","126.70","30.84M","-2.32%"
"09/15/2019","131.65","130.11","132.00","128.78","31.75M","0.67%"
"09/08/2019","130.78","128.00","131.77","126.34","32.75M","2.00%"
"09/01/2019","128.21","127.99","129.90","127.51","22.04M","-0.12%"
"08/25/2019","128.36","127.42","132.40","126.63","53.11M","0.49%"
"08/18/2019","127.73","132.50","132.66","127.13","42.10M","-2.76%"
"08/11/2019","131.36","131.50","134.10","129.25","32.80M","-0.51%"
"08/04/2019","132.04","130.91","132.76","128.19","34.07M","0.74%"
"07/28/2019","131.07","131.00","133.31","129.02","36.35M","0.26%"
"07/21/2019","130.73","130.00","131.53","127.84","39.06M","0.32%"
"07/14/2019","130.31","135.39","136.36","130.19","43.66M","-2.97%"
"07/07/2019","134.30","140.12","142.47","132.32","36.77M","-4.46%"
"06/30/2019","140.57","140.20","142.18","138.69","18.47M","0.93%"
"06/23/2019","139.28","142.42","144.98","138.51","39.11M","-1.98%"
"06/16/2019","142.09","140.00","142.43","139.21","37.69M","1.43%"
"06/09/2019","140.09","138.60","142.91","137.60","36.49M","1.11%"
"06/02/2019","138.55","131.50","139.59","131.04","37.59M","5.64%"
"05/26/2019","131.15","139.00","140.49","128.52","50.34M","-5.55%"
"05/19/2019","138.85","138.61","139.85","137.49","27.51M","0.17%"
"05/12/2019","138.61","137.85","139.19","135.33","32.94M","-0.32%"
"05/05/2019","139.05","140.25","142.24","136.41","27.47M","-2.08%"
"04/28/2019","142.01","140.35","142.35","138.96","31.05M","1.15%"
"04/21/2019","140.39","136.98","140.85","136.46","25.97M","2.09%"
"04/14/2019","137.52","136.00","140.70","135.75","36.16M","1.13%"
"04/07/2019","135.98","136.05","136.51","134.42","23.98M","-0.15%"
"03/31/2019","136.18","139.99","140.29","135.13","27.95M","-2.58%"
"03/24/2019","139.79","136.91","139.88","135.74","27.79M","2.10%"
"03/17/2019","136.91","137.65","138.82","136.65","31.02M","-0.50%"
"03/10/2019","137.60","138.11","140.00","136.83","38.57M","-0.33%"
"03/03/2019","138.06","138.85","139.65","136.42","34.33M","-0.21%"
"02/24/2019","138.35","136.35","138.61","135.39","32.11M","1.28%"
"02/17/2019","136.60","136.14","136.73","134.27","23.92M","0.16%"
"02/10/2019","136.38","132.31","136.41","131.26","29.70M","3.01%"
"02/03/2019","132.40","133.96","134.15","131.53","29.80M","-1.34%"
"01/27/2019","134.20","127.81","135.19","127.29","47.77M","4.66%"
"01/20/2019","128.23","128.20","129.50","125.00","37.34M","-1.88%"
"01/13/2019","130.69","128.74","131.18","127.46","37.06M","0.72%"
"01/06/2019","129.75","127.63","130.50","126.80","36.68M","1.50%"
"12/30/2018","127.83","128.18","129.55","125.36","32.53M","0.44%"
"12/23/2018","127.27","127.30","128.75","121.00","33.24M","-0.64%"
"12/16/2018","128.09","128.32","132.80","126.76","119.15M","-3.69%"
"12/09/2018","133.00","145.39","148.59","130.20","89.72M","-8.55%"
"12/02/2018","145.43","145.57","148.99","142.79","39.65M","-1.00%"
"11/25/2018","146.90","142.00","147.20","139.66","41.38M","3.28%"
"11/18/2018","142.23","146.43","148.75","140.78","31.33M","-2.58%"
"11/11/2018","145.99","144.99","146.75","142.48","36.03M","0.45%"
"11/04/2018","145.34","141.00","145.79","139.00","29.41M","3.31%"
"10/28/2018","140.68","136.99","142.00","136.22","40.98M","2.71%"
"10/21/2018","136.97","138.61","140.11","135.05","42.52M","-1.50%"
"10/14/2018","139.05","133.88","140.00","133.51","37.76M","3.87%"
