"Date","Price","Open","High","Low","Vol.","Change %"
"06/18/2017","245.51","246.01","247.15","244.82","15.71M","0.27%"
"06/11/2017","244.84","244.34","246.15","243.59","24.33M","0.10%"
"06/04/2017","244.60","245.18","246.23","243.15","14.57M","-0.30%"
"05/28/2017","245.33","242.54","245.57","241.85","12.27M","1.00%"
"05/21/2017","242.90","240.06","243.28","240.00","11.66M","1.41%"
"05/14/2017","239.53","240.67","241.87","236.59","20.55M","-0.30%"
"05/07/2017","240.24","240.98","241.37","239.31","11.85M","-0.29%"
"04/30/2017","240.93","239.86","240.93","238.89","20.81M","0.71%"
"04/23/2017","239.23","238.38","240.72","237.79","21.27M","1.45%"
"04/16/2017","235.81","234.26","237.01","234.04","15.96M","0.90%"
"04/09/2017","233.71","236.54","237.40","233.70","10.98M","-1.12%"
"04/02/2017","236.36","237.00","238.54","235.08","19.88M","-0.25%"
"03/26/2017","236.95","233.08","237.68","232.78","18.66M","0.80%"
"03/19/2017","235.07","239.23","239.79","234.11","21.26M","-1.75%"
"03/12/2017","239.26","238.77","240.60","237.33","16.48M","0.18%"
"03/05/2017","238.82","238.66","239.27","236.90","19.55M","-0.34%"
"02/26/2017","239.64","237.78","241.48","237.17","16.68M","0.72%"
"02/19/2017","237.93","236.68","238.05","236.56","10.25M","0.75%"
"02/12/2017","236.17","233.23","236.28","233.17","15.20M","1.54%"
"02/05/2017","232.59","229.94","232.87","229.41","11.92M","0.92%"
"01/29/2017","230.47","229.24","230.61","227.41","20.10M","0.17%"
"01/22/2017","230.08","227.43","230.78","226.35","15.95M","1.01%"
"01/15/2017","227.79","227.40","228.38","226.48","13.83M","-0.13%"
"01/08/2017","228.08","227.96","228.51","226.01","17.45M","-0.11%"
"01/01/2017","228.33","226.09","228.82","224.93","16.58M","1.62%"
"12/25/2016","224.68","227.08","227.79","223.78","16.48M","-0.89%"
"12/18/2016","226.69","227.60","228.93","225.98","15.57M","-0.32%"
"12/11/2016","227.42","227.43","229.38","226.38","29.26M","-0.05%"
"12/04/2016","227.54","221.64","227.54","221.39","18.22M","3.14%"
"11/27/2016","220.61","222.13","222.79","220.12","21.79M","-0.85%"
"11/20/2016","222.50","220.12","222.51","219.96","11.85M","1.37%"
"11/13/2016","219.49","218.07","220.22","216.65","23.63M","0.95%"
"11/06/2016","217.43","212.36","219.25","212.20","40.13M","3.84%"
"10/30/2016","209.38","213.87","214.10","209.28","23.81M","-1.91%"
"10/23/2016","213.46","215.93","216.23","212.64","13.73M","-0.66%"
"10/16/2016","214.87","214.00","215.55","213.10","12.00M","0.41%"
"10/09/2016","214.00","217.07","217.63","212.12","17.22M","-0.90%"
"10/02/2016","215.95","216.73","217.28","214.94","21.09M","-0.60%"
"09/25/2016","217.26","215.95","218.05","214.55","16.28M","-0.36%"
"09/18/2016","218.05","216.19","219.58","215.05","15.05M","1.27%"
"09/11/2016","215.32","213.30","217.76","213.25","24.33M","0.50%"
"09/04/2016","214.25","219.65","220.18","214.19","17.40M","-2.32%"
"08/28/2016","219.33","218.41","219.84","216.98","11.21M","0.49%"
"08/21/2016","218.26","219.25","220.58","217.20","13.56M","-0.57%"
"08/14/2016","219.52","219.85","220.46","217.98","10.78M","0.05%"
"08/07/2016","219.41","219.36","219.90","218.17","9.37M","0.14%"
"07/31/2016","219.10","218.17","219.18","215.52","16.47M","0.47%"
"07/24/2016","218.07","217.94","218.49","216.58","14.47M","-0.05%"
"07/17/2016","218.17","216.87","218.30","216.58","14.36M","0.66%"
"07/10/2016","216.73","214.13","217.75","213.89","20.87M","1.48%"
"07/03/2016","213.57","209.85","213.86","207.96","19.18M","1.29%"
"06/26/2016","210.84","202.47","211.40","199.52","33.14M","3.25%"
"06/19/2016","204.21","210.70","211.73","203.60","28.15M","-2.00%"
"06/12/2016","208.37","210.19","211.19","206.37","19.68M","-1.20%"
"06/05/2016","210.90","211.53","213.35","210.25","12.60M","-0.08%"
"05/29/2016","211.06","211.37","211.77","209.69","13.44M","0.02%"
"05/22/2016","211.01","206.27","211.02","205.76","11.70M","2.30%"
"05/15/2016","206.26","205.72","208.12","203.52","17.73M","0.38%"
"05/08/2016","205.47","206.35","209.25","205.16","17.06M","-0.51%"
"05/01/2016","206.53","207.73","208.97","204.66","13.91M","-0.31%"
"04/24/2016","207.18","209.08","210.61","205.82","16.59M","-1.22%"
"04/17/2016","209.74","207.91","211.71","207.79","15.59M","0.59%"
"04/10/2016","208.50","206.02","209.37","204.47","13.74M","1.56%"
"04/03/2016","205.30","207.64","207.84","203.85","18.64M","-1.15%"
"03/27/2016","207.69","204.39","207.91","203.15","17.70M","1.86%"
"03/20/2016","203.90","205.97","207.12","202.49","15.67M","-1.16%"
"03/13/2016","206.29","202.97","206.66","201.84","23.73M","1.34%"
"03/06/2016","203.56","200.14","203.60","198.19","16.46M","1.17%"
"02/28/2016","201.20","195.87","202.12","194.15","21.14M","2.72%"
"02/21/2016","195.88","194.58","197.41","190.01","15.33M","1.67%"
"02/14/2016","192.67","189.50","194.01","188.30","13.57M","2.87%"
"02/07/2016","187.29","186.42","188.98","181.77","26.66M","-0.69%"
"01/31/2016","188.59","193.21","195.26","187.79","30.68M","-2.96%"
"01/24/2016","194.35","190.60","194.42","187.72","27.60M","1.63%"
"01/17/2016","191.23","190.54","191.41","181.65","30.97M","1.46%"
"01/10/2016","188.48","193.68","195.54","186.20","35.68M","-2.12%"
"01/03/2016","192.57","201.19","202.60","192.26","34.65M","-5.88%"
"12/27/2015","204.59","205.81","208.51","204.59","19.85M","-0.95%"
"12/20/2015","206.55","203.55","208.17","202.15","15.83M","2.28%"
"12/13/2015","201.94","202.94","209.39","200.82","32.14M","-0.33%"
"12/06/2015","202.61","210.11","210.16","202.35","32.96M","-3.75%"
"11/29/2015","210.51","210.71","211.91","205.63","25.93M","0.04%"
"11/22/2015","210.42","210.19","210.88","208.32","8.50M","0.04%"
"11/15/2015","210.33","203.13","211.03","203.03","25.87M","3.41%"
"11/08/2015","203.39","210.19","210.33","203.29","20.31M","-3.58%"
"11/01/2015","210.95","209.23","212.58","209.08","16.64M","1.05%"
"10/25/2015","208.76","208.20","210.32","206.67","19.42M","0.19%"
"10/18/2015","208.37","203.38","208.82","202.50","19.99M","2.12%"
"10/11/2015","204.05","202.27","204.13","199.80","15.19M","0.90%"
"10/04/2015","202.22","197.27","202.75","197.16","23.47M","3.28%"
"09/27/2015","195.80","192.59","195.80","187.71","39.44M","1.15%"
"09/20/2015","193.58","198.35","199.60","192.43","28.70M","-1.88%"
"09/13/2015","197.28","197.79","203.77","196.29","27.36M","-0.19%"
"09/06/2015","197.65","196.79","200.36","195.11","22.39M","2.20%"
"08/30/2015","193.39","199.08","200.02","191.57","45.00M","-3.41%"
"08/23/2015","200.21","188.25","200.71","147.01","51.07M","0.84%"
"08/16/2015","198.54","209.65","211.65","198.42","33.04M","-5.61%"
"08/09/2015","210.34","210.27","211.64","206.35","13.70M","0.69%"
"08/02/2015","208.89","211.41","212.29","207.85","17.68M","-1.22%"
"07/26/2015","211.47","207.90","212.45","207.23","17.68M","1.20%"
"07/19/2015","208.96","213.74","214.17","208.57","14.71M","-2.12%"
"07/12/2015","213.49","209.99","213.56","209.96","17.45M","2.39%"
"07/05/2015","208.50","206.74","209.17","205.09","24.25M","0.10%"
"06/28/2015","208.30","209.02","209.79","206.27","18.15M","-1.22%"
"06/21/2015","210.88","214.11","214.78","210.16","14.58M","-0.79%"
"06/14/2015","212.56","209.68","214.47","208.90","15.58M","0.68%"
"06/07/2015","211.12","210.76","213.21","208.81","17.05M","0.10%"
"05/31/2015","210.90","213.06","213.81","210.09","15.27M","-0.65%"
"05/24/2015","212.29","213.55","214.13","211.34","12.28M","-0.88%"
"05/17/2015","214.17","213.41","214.94","213.33","10.08M","0.26%"
"05/10/2015","213.62","212.71","213.74","209.73","16.72M","0.41%"
"05/03/2015","212.74","212.36","213.13","207.86","18.26M","0.43%"
"04/26/2015","211.83","213.48","213.59","208.73","17.48M","-0.45%"
"04/19/2015","212.79","210.19","213.10","210.03","13.59M","1.78%"
"04/12/2015","209.07","211.02","212.16","208.11","14.65M","-0.98%"
"04/05/2015","211.14","206.48","211.20","206.31","11.69M","1.76%"
"03/29/2015","207.48","208.06","209.70","205.60","16.09M","0.32%"
"03/22/2015","206.82","212.57","213.24","205.22","17.07M","-2.70%"
"03/15/2015","212.56","207.89","213.16","207.80","18.87M","2.69%"
"03/08/2015","206.99","208.89","209.95","205.55","18.17M","-0.81%"
"03/01/2015","208.69","211.98","213.27","208.27","25.63M","-1.52%"
"02/22/2015","211.92","212.15","213.45","211.68","15.32M","-0.25%"
"02/15/2015","212.45","210.60","212.51","209.94","11.20M","0.69%"
"02/08/2015","210.99","205.93","211.02","205.30","24.01M","2.09%"
"02/01/2015","206.67","201.20","208.43","199.00","25.17M","3.03%"
"01/25/2015","200.60","205.90","206.73","199.81","32.72M","-2.67%"
"01/18/2015","206.11","203.51","207.43","201.31","18.65M","1.67%"
"01/11/2015","202.72","205.57","206.63","199.67","33.70M","-1.29%"
"01/04/2015","205.37","205.34","207.57","199.98","30.24M","-0.52%"
