"Date","Price","Open","High","Low","Vol.","Change %"
"09/19/2021","53.89","54.11","54.82","53.73","80.20M","-1.01%"
"09/12/2021","54.44","55.74","56.40","54.37","100.75M","-2.10%"
"09/05/2021","55.61","56.60","56.69","55.51","55.20M","-1.97%"
"08/29/2021","56.73","55.69","57.03","55.64","58.61M","1.94%"
"08/22/2021","55.65","56.67","56.75","55.45","51.43M","-1.75%"
"08/15/2021","56.64","57.20","57.56","55.95","51.96M","-1.03%"
"08/08/2021","57.23","56.79","57.30","56.43","42.02M","1.04%"
"08/01/2021","56.64","57.20","57.24","56.01","50.71M","-0.68%"
"07/25/2021","57.03","56.89","57.54","56.56","52.66M","0.04%"
"07/18/2021","57.01","56.08","57.56","55.16","82.25M","1.08%"
"07/11/2021","56.40","54.32","56.68","54.27","82.21M","3.56%"
"07/04/2021","54.46","53.99","54.52","53.55","52.45M","0.52%"
"06/27/2021","54.18","54.25","54.48","53.72","61.29M","-0.26%"
"06/20/2021","54.32","54.22","54.85","54.00","70.19M","1.02%"
"06/13/2021","53.77","55.69","55.79","53.72","78.18M","-4.26%"
"06/06/2021","56.16","56.31","56.34","55.48","59.09M","-0.14%"
"05/30/2021","56.24","55.34","56.48","55.10","60.93M","1.72%"
"05/23/2021","55.29","54.63","55.71","54.35","114.43M","1.23%"
"05/16/2021","54.62","54.84","55.12","53.61","67.46M","-0.20%"
"05/09/2021","54.73","54.88","55.49","53.83","71.57M","0.40%"
"05/02/2021","54.51","54.27","54.79","53.71","56.45M","0.98%"
"04/25/2021","53.98","54.47","54.51","53.32","62.71M","-0.90%"
"04/18/2021","54.47","54.00","54.87","53.30","69.22M","1.47%"
"04/11/2021","53.68","53.33","53.80","52.65","60.48M","0.94%"
"04/04/2021","53.18","52.35","53.65","52.29","62.57M","1.28%"
"03/28/2021","52.51","52.73","53.94","52.46","64.05M","-1.00%"
"03/21/2021","53.04","50.32","53.11","50.32","84.06M","4.39%"
"03/14/2021","50.81","50.50","51.62","50.17","130.98M","0.89%"
"03/07/2021","50.36","51.47","52.49","50.20","104.52M","-0.85%"
"02/28/2021","50.79","49.44","51.09","49.40","84.42M","3.67%"
"02/21/2021","48.99","49.85","51.51","48.97","82.88M","-2.24%"
"02/14/2021","50.11","50.62","50.85","49.88","56.62M","-1.14%"
"02/07/2021","50.69","49.96","50.85","49.49","90.46M","2.09%"
"01/31/2021","49.65","48.27","49.78","48.18","71.12M","3.12%"
"01/24/2021","48.15","48.42","49.50","48.11","86.94M","-0.70%"
"01/17/2021","48.49","48.74","49.09","48.24","87.34M","-0.43%"
"01/10/2021","48.70","50.62","50.86","48.53","115.38M","-4.66%"
"01/03/2021","51.08","54.27","54.63","49.52","167.56M","-6.86%"
"12/27/2020","54.84","53.85","54.93","53.73","33.98M","2.62%"
"12/20/2020","53.44","52.68","53.55","51.98","34.92M","-0.56%"
"12/13/2020","53.74","53.65","54.22","52.62","102.32M","0.73%"
"12/06/2020","53.35","53.76","53.78","52.70","62.94M","-0.93%"
"11/29/2020","53.85","52.09","53.87","51.08","112.53M","2.18%"
"11/22/2020","52.70","52.95","53.59","52.20","45.72M","0.06%"
"11/15/2020","52.67","54.50","54.62","51.95","77.27M","-1.46%"
"11/08/2020","53.45","52.50","54.30","52.07","108.02M","8.09%"
"11/01/2020","49.45","48.75","50.21","48.24","65.12M","2.89%"
"10/25/2020","48.06","50.34","50.51","47.30","79.65M","-4.87%"
"10/18/2020","50.52","50.03","51.20","49.46","67.10M","0.98%"
"10/11/2020","50.03","50.84","51.53","49.30","59.87M","-1.54%"
"10/04/2020","50.81","49.43","51.23","48.83","54.39M","2.94%"
"09/27/2020","49.36","49.31","49.71","48.55","70.59M","1.31%"
"09/20/2020","48.72","49.75","50.03","47.56","77.06M","-3.43%"
"09/13/2020","50.45","50.97","51.45","49.94","76.21M","-1.19%"
"09/06/2020","51.06","50.93","51.20","49.36","66.74M","0.04%"
"08/30/2020","51.04","49.80","52.14","48.83","100.74M","2.43%"
"08/23/2020","49.83","47.43","49.85","47.17","54.56M","5.39%"
"08/16/2020","47.28","48.32","48.75","46.97","62.35M","-2.41%"
"08/09/2020","48.45","48.06","48.73","47.66","57.94M","1.36%"
"08/02/2020","47.80","47.14","48.08","46.22","58.83M","1.19%"
"07/26/2020","47.24","48.18","49.28","46.73","77.10M","-2.58%"
"07/19/2020","48.49","46.72","48.80","45.85","104.28M","3.57%"
"07/12/2020","46.82","45.53","47.19","44.67","84.74M","3.70%"
"07/05/2020","45.15","45.14","45.49","43.83","73.76M","0.60%"
"06/28/2020","44.88","44.00","45.53","43.55","70.71M","3.01%"
"06/21/2020","43.57","46.03","46.29","43.51","88.97M","-5.32%"
"06/14/2020","46.02","44.57","47.79","44.47","86.85M","0.92%"
"06/07/2020","45.60","49.54","49.97","45.01","100.22M","-7.11%"
"05/31/2020","49.09","46.66","49.49","46.56","81.89M","5.16%"
"05/24/2020","46.68","46.92","47.46","45.93","108.04M","3.66%"
"05/17/2020","45.03","44.82","46.17","44.13","92.46M","4.09%"
"05/10/2020","43.26","45.69","46.11","43.20","89.73M","-6.18%"
"05/03/2020","46.11","45.32","46.22","44.50","78.27M","1.12%"
"04/26/2020","45.60","46.00","48.00","45.21","87.29M","0.37%"
"04/19/2020","45.43","47.79","48.00","44.26","94.48M","-5.47%"
"04/12/2020","48.06","48.35","49.25","46.50","91.73M","-1.92%"
"04/05/2020","49.00","45.39","49.73","44.69","82.23M","11.80%"
"03/29/2020","43.83","43.04","45.56","41.80","102.59M","2.38%"
"03/22/2020","42.81","38.76","45.27","36.27","197.71M","11.78%"
"03/15/2020","38.30","42.24","47.88","37.51","189.67M","-20.98%"
"03/08/2020","48.47","52.05","53.79","46.60","143.63M","-12.29%"
"03/01/2020","55.26","53.93","59.00","53.70","113.63M","3.31%"
"02/23/2020","53.49","59.11","59.80","51.58","110.82M","-11.04%"
"02/16/2020","60.13","59.81","60.13","59.11","34.78M","0.30%"
"02/09/2020","59.95","59.32","60.07","59.21","42.73M","1.28%"
"02/02/2020","59.19","58.75","59.45","58.52","57.27M","1.35%"
"01/26/2020","58.40","57.21","59.08","56.66","80.69M","1.25%"
"01/19/2020","57.68","56.85","57.87","56.57","46.29M","1.30%"
"01/12/2020","56.94","55.53","57.15","55.42","72.88M","2.54%"
