"Date","Price","Open","High","Low","Vol.","Change %"
"09/13/2020","45.10","45.38","47.03","44.92","195.99M","-1.03%"
"09/06/2020","45.57","47.14","47.54","45.18","130.23M","-4.29%"
"08/30/2020","47.61","45.83","50.44","45.18","286.02M","1.80%"
"08/23/2020","46.77","44.08","47.02","43.22","243.42M","6.59%"
"08/16/2020","43.88","44.78","45.88","43.35","209.53M","-0.73%"
"08/09/2020","44.20","43.41","44.32","43.03","102.13M","2.02%"
"08/02/2020","43.32","43.30","43.90","42.76","89.76M","0.44%"
"07/26/2020","43.13","43.62","44.13","42.54","78.11M","-1.40%"
"07/19/2020","43.75","43.99","44.66","43.50","86.06M","-0.38%"
"07/12/2020","43.91","43.78","44.71","42.96","136.39M","0.81%"
"07/05/2020","43.56","39.93","43.79","39.41","254.38M","9.62%"
"06/28/2020","39.74","39.50","40.29","39.40","74.45M","0.75%"
"06/21/2020","39.44","40.32","40.95","39.34","115.24M","-1.28%"
"06/14/2020","39.95","39.47","40.10","39.00","138.16M","1.79%"
"06/07/2020","39.25","39.86","40.86","39.02","143.76M","-3.14%"
"05/31/2020","40.52","41.15","41.47","39.97","123.37M","-2.02%"
"05/24/2020","41.35","41.45","41.84","40.34","108.56M","-0.22%"
"05/17/2020","41.44","42.50","44.00","41.26","190.91M","-1.28%"
"05/10/2020","41.98","41.01","42.08","40.43","127.62M","2.44%"
"05/03/2020","40.98","41.28","41.83","40.50","102.64M","0.02%"
"04/26/2020","40.97","43.33","43.44","40.26","154.91M","-5.04%"
"04/19/2020","43.15","44.13","44.46","42.58","117.95M","-2.03%"
"04/12/2020","44.04","40.42","44.32","40.39","143.53M","8.47%"
"04/05/2020","40.60","39.69","42.16","39.22","149.85M","1.94%"
"03/29/2020","39.83","37.29","39.97","36.98","141.89M","9.03%"
"03/22/2020","36.53","38.06","39.18","35.62","229.81M","-3.85%"
"03/15/2020","37.99","35.07","42.69","34.00","279.44M","-0.11%"
"03/08/2020","38.03","37.94","40.23","34.33","227.96M","-2.67%"
"03/01/2020","39.08","35.87","39.30","35.76","164.24M","8.87%"
"02/23/2020","35.89","39.15","39.49","34.79","144.15M","-9.19%"
"02/16/2020","39.53","39.49","39.98","38.95","89.91M","0.59%"
"02/09/2020","39.30","38.58","39.52","38.15","90.42M","1.24%"
"02/02/2020","38.82","38.30","39.08","38.03","72.93M","1.71%"
"01/26/2020","38.16","37.73","39.04","37.56","85.27M","0.10%"
"01/19/2020","38.12","38.20","38.84","38.05","62.91M","-0.51%"
"01/12/2020","38.32","38.79","38.85","38.17","106.71M","-1.22%"
"01/05/2020","38.79","39.13","39.36","38.56","92.45M","-1.28%"
"12/29/2019","39.30","39.93","39.96","39.20","59.77M","-1.42%"
"12/22/2019","39.86","40.07","40.23","39.65","43.46M","-0.58%"
"12/15/2019","40.10","40.14","40.71","39.93","82.36M","0.00%"
"12/08/2019","40.10","39.86","40.22","39.51","66.43M","0.43%"
"12/01/2019","39.93","39.72","39.93","39.14","80.08M","0.58%"
"11/24/2019","39.70","40.00","40.01","39.30","56.33M","-0.23%"
"11/17/2019","39.79","39.48","40.29","39.41","70.47M","0.41%"
"11/10/2019","39.62","39.57","41.79","39.43","150.64M","-0.48%"
"11/03/2019","39.81","39.47","40.31","39.02","62.26M","1.55%"
"10/27/2019","39.21","39.75","39.90","38.94","59.51M","-1.19%"
"10/20/2019","39.68","39.77","40.06","39.40","43.28M","-0.08%"
"10/13/2019","39.71","39.95","40.20","39.62","71.05M","-0.91%"
"10/06/2019","40.08","39.37","40.24","38.89","74.46M","1.76%"
"09/29/2019","39.39","39.56","39.81","38.19","70.78M","-0.24%"
"09/22/2019","39.48","38.87","39.95","38.85","79.14M","1.26%"
"09/15/2019","38.99","38.85","39.27","38.42","89.90M","-0.38%"
"09/08/2019","39.14","38.17","39.40","38.13","78.69M","2.35%"
"09/01/2019","38.24","37.89","39.32","37.83","65.74M","0.41%"
"08/25/2019","38.09","37.19","38.46","37.07","84.07M","3.09%"
"08/18/2019","36.94","38.12","38.26","36.71","101.05M","-1.91%"
"08/11/2019","37.66","35.57","38.31","34.95","158.05M","5.32%"
"08/04/2019","35.76","36.00","36.28","35.20","91.30M","-1.94%"
"07/28/2019","36.47","37.61","37.66","36.05","78.31M","-3.20%"
"07/21/2019","37.67","38.03","38.11","37.19","69.10M","-0.77%"
"07/14/2019","37.97","38.22","38.50","37.91","49.63M","-0.61%"
"07/07/2019","38.20","37.31","38.26","37.23","67.08M","2.34%"
"06/30/2019","37.33","37.10","37.47","36.67","49.10M","1.35%"
"06/23/2019","36.83","37.16","37.41","36.29","84.87M","-0.58%"
"06/16/2019","37.04","36.37","37.40","36.09","93.49M","1.89%"
"06/09/2019","36.36","35.49","36.53","35.46","83.16M","2.84%"
"06/02/2019","35.35","33.88","35.45","33.80","103.07M","4.55%"
"05/26/2019","33.81","34.19","34.52","33.53","83.22M","-1.20%"
"05/19/2019","34.22","33.46","34.29","33.42","97.09M","1.79%"
"05/12/2019","33.62","33.48","34.65","33.00","149.85M","-1.03%"
"05/05/2019","33.97","33.58","34.18","32.95","90.16M","-0.17%"
"04/28/2019","34.03","33.96","34.31","33.41","84.53M","0.54%"
"04/21/2019","33.84","34.26","34.71","33.22","80.69M","-1.60%"
"04/14/2019","34.39","33.77","34.60","33.75","52.19M","1.60%"
"04/07/2019","33.85","32.82","34.01","32.72","73.95M","2.76%"
"03/31/2019","32.94","32.66","33.07","32.26","87.45M","1.33%"
"03/24/2019","32.51","32.60","32.95","32.18","102.96M","-0.76%"
"03/17/2019","32.76","32.77","33.50","32.65","92.30M","-0.14%"
"03/10/2019","32.81","32.68","33.12","32.53","106.27M","0.85%"
"03/03/2019","32.53","32.71","33.06","32.33","90.86M","-0.35%"
"02/24/2019","32.64","33.37","33.38","32.37","142.06M","-1.63%"
"02/17/2019","33.18","34.13","34.73","32.88","158.49M","-0.44%"
"02/10/2019","33.33","31.88","33.33","31.88","100.69M","4.61%"
"02/03/2019","31.86","31.29","32.27","31.12","92.44M","1.83%"
"01/27/2019","31.29","32.18","32.39","31.04","150.88M","-3.18%"
"01/20/2019","32.31","32.38","33.12","32.14","93.72M","-0.81%"
"01/13/2019","32.58","31.49","32.73","31.43","93.87M","3.05%"
"01/06/2019","31.61","31.21","32.05","31.04","108.16M","1.50%"
"12/30/2018","31.15","30.89","31.57","30.55","94.40M","1.42%"
"12/23/2018","30.71","28.85","31.16","28.59","107.68M","5.74%"
"12/16/2018","29.04","30.41","31.00","28.71","186.41M","-5.15%"
"12/09/2018","30.62","31.19","31.50","30.52","128.71M","-1.42%"
"12/02/2018","31.06","32.67","33.20","30.82","115.12M","-4.58%"
"11/25/2018","32.55","31.90","32.81","31.47","138.16M","2.68%"
"11/18/2018","31.70","32.65","32.75","31.10","108.23M","-2.64%"
"11/11/2018","32.56","35.17","35.40","32.31","173.10M","-7.47%"
"11/04/2018","35.19","33.73","35.30","33.54","111.21M","4.17%"
"10/28/2018","33.78","33.17","34.20","33.03","158.42M","2.43%"
"10/21/2018","32.98","32.45","33.22","32.04","157.67M","1.85%"
"10/14/2018","32.38","31.50","32.55","31.27","148.31M","2.47%"
"10/07/2018","31.60","31.08","32.62","31.01","134.54M","1.61%"
"09/30/2018","31.10","31.43","31.87","30.96","95.45M","-0.64%"
"09/23/2018","31.30","31.81","32.17","31.23","87.36M","-2.10%"
"09/16/2018","31.97","31.58","32.10","31.38","98.54M","1.40%"
"09/09/2018","31.53","32.04","32.55","31.45","104.01M","-1.28%"
"09/02/2018","31.94","31.93","32.28","31.75","91.74M","-0.03%"
"08/26/2018","31.95","31.75","32.28","31.43","114.81M","0.95%"
"08/19/2018","31.65","32.56","32.76","31.45","137.00M","-2.97%"
"08/12/2018","32.62","30.07","33.40","29.79","238.28M","8.52%"
"08/05/2018","30.06","29.77","30.12","29.55","81.58M","0.64%"
"07/29/2018","29.87","29.33","30.09","29.21","83.47M","1.67%"
"07/22/2018","29.38","29.22","29.81","29.04","80.29M","0.10%"
"07/15/2018","29.35","29.21","29.73","28.94","75.33M","0.41%"
"07/08/2018","29.23","28.33","29.33","28.26","88.51M","3.76%"
"07/01/2018","28.17","28.55","28.65","27.80","70.54M","-1.33%"
"06/24/2018","28.55","28.20","29.16","28.16","159.28M","0.99%"
"06/17/2018","28.27","27.68","28.28","27.46","134.76M","1.33%"
"06/10/2018","27.90","28.14","28.27","27.69","122.08M","-0.78%"
"06/03/2018","28.12","27.83","28.59","27.77","125.62M","1.66%"
"05/27/2018","27.66","27.32","28.10","27.27","103.35M","0.62%"
"05/20/2018","27.49","28.05","28.27","27.26","128.02M","-1.40%"
"05/13/2018","27.88","27.96","29.20","27.83","222.96M","0.32%"
"05/06/2018","27.79","29.16","29.17","27.32","226.18M","-4.76%"
"04/29/2018","29.18","29.31","29.89","28.37","106.72M","0.27%"
"04/22/2018","29.10","28.96","29.44","28.52","102.07M","0.38%"
"04/15/2018","28.99","28.73","29.52","28.71","103.77M","1.12%"
"04/08/2018","28.67","28.95","29.15","28.40","116.37M","-0.80%"
"04/01/2018","28.90","29.33","29.45","28.28","144.28M","-2.56%"
"03/25/2018","29.66","28.74","29.78","28.49","109.79M","4.18%"
"03/18/2018","28.47","29.64","29.89","28.43","163.56M","-4.21%"
"03/11/2018","29.72","29.57","30.03","28.63","215.10M","0.51%"
"03/04/2018","29.57","29.38","30.17","29.11","165.70M","-0.07%"
"02/25/2018","29.59","30.97","31.27","29.08","240.52M","-4.43%"
"02/18/2018","30.96","32.33","32.65","30.41","404.25M","-11.37%"
"02/11/2018","34.93","33.38","34.98","32.93","139.87M","5.46%"
"02/04/2018","33.12","34.47","34.87","32.14","204.90M","-4.91%"
"01/28/2018","34.83","36.04","36.66","34.72","128.97M","-3.60%"
"01/21/2018","36.13","34.83","36.14","34.68","105.19M","3.64%"
"01/14/2018","34.86","33.78","34.98","33.45","109.62M","3.69%"
"01/07/2018","33.62","33.42","34.12","32.84","112.73M","0.72%"
"12/31/2017","33.38","33.10","33.46","32.84","99.51M","1.40%"
"12/24/2017","32.92","32.78","33.23","32.78","79.03M","0.55%"
"12/17/2017","32.74","32.46","33.30","32.45","130.66M","1.14%"
"12/10/2017","32.37","32.15","32.86","32.10","150.44M","0.59%"
"12/03/2017","32.18","32.58","32.71","32.05","115.29M","-0.83%"
"11/26/2017","32.45","32.28","32.81","31.94","150.57M","0.75%"
"11/19/2017","32.21","32.15","32.64","31.92","127.67M","-0.86%"
"11/12/2017","32.49","30.35","33.38","29.88","265.37M","7.19%"
"11/05/2017","30.31","29.81","30.56","29.44","95.78M","1.41%"
"10/29/2017","29.89","29.31","29.96","28.80","92.79M","1.70%"
"10/22/2017","29.39","29.11","29.70","29.05","113.39M","0.82%"
"10/15/2017","29.15","28.86","29.15","28.34","105.81M","0.97%"
